Fecha;F_Alim;T_Alim;T_Vap;P_Vap;T_Acond;t_ret;H_Pelt;T_Pelt;Fn;PDI;DGM;Prodt;Q_Vap;M_Vap;H_Add
31/10/2023;34.89;25.1;175;110;78;95;12.1;30.4;3;92.4;3947;88.784;1502.18;3.62;9.4
1/11/2023;33.46;20.01;170.89;110.67;79;95;11.94;25.56;3.58;92.24;3915;93.848;1606.46;3.88;10.38
2/11/2023;31.48;25.64;172.8;110;78.6;95;11.82;31.96;3.84;92.28;3900;93.647;1356.9;3.27;9.41
2/11/2023;27.65;25.64;163;110;76.4;95;11.94;29.08;3.88;92.32;3924;91.27;1142.3;2.75;9.05
3/11/2023;34.61;19.57;172;110;79;95;11.7;25.2;2.63;92.47;3919;91.435;1674.07;4.03;10.43
3/11/2023;33.38;19.57;174;110;78;95;12.07;22.73;2.73;92.53;3930;92.003;1587.4;3.82;10.28
4/11/2023;33.63;19.54;170.8;111.6;78.4;95;12.04;25.24;2.72;92.44;3919;96.4;1611.06;3.9;10.39
7/11/2023;31.24;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.57;94.924;1178.24;2.68;7.91
7/11/2023;28.8;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.57;92.508;1086.21;2.47;7.91
8/11/2023;31.47;18.94;173.4;110;78.8;95;11.76;25.09;3.7;92.16;3915.8;92.092;1533.2;3.69;10.5
8/11/2023;34.19;18.92;163.6;110;77.2;95;11.88;22.22;3.12;92.16;3920;94.262;1621.75;3.91;10.25
9/11/2023;33.26;20.08;172.64;110.91;78.45;95;12.05;25.96;3.42;92.16;3941.27;94.613;1580.07;3.82;10.29
10/11/2023;31.68;20.63;173.25;111;78.5;95;11.43;26.6;3.33;92.2;3920.25;92.888;1492.12;3.6;10.21
10/11/2023;35.51;20.45;168.25;111.5;78.25;95;11.43;23.43;3.15;92.35;3917;94.249;1670.49;4.04;10.22
13/11/2023;25.92;25.8;170;110;78;95;11.5;30.8;4.4;92.6;3935;93.439;1101.21;2.65;9.28
13/11/2023;31.1;24.92;170;90.2;80;95;11.46;28.2;3.5;92.56;3933;95.224;1394.18;3.18;9.27
14/11/2023;34.2;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.99;95.038;1290.15;2.94;7.91
14/11/2023;30.47;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.83;91.436;1149.19;2.62;7.91
15/11/2023;33.03;20.3;171.4;111;80;95;12.06;25.94;3.56;92.36;3943;95.868;1604.9;3.88;10.5
15/11/2023;32.82;20.3;172;111;78;95;12.12;23.44;3.52;92.68;3934;96.082;1541.27;3.72;10.19
16/11/2023;26.34;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.67;91.773;993.64;2.26;7.91
16/11/2023;35.41;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.38;93.598;1335.8;3.04;7.91
17/11/2023;20.33;19.2;170.67;110.67;78;95;12.4;22.47;4.2;93;3915;95.611;972.93;2.35;10.35
17/11/2023;32.64;19.27;170;110.67;80;95;12.53;24.87;4.6;92.4;3931;90.334;1613.31;3.89;10.66
21/11/2023;37.22;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2230.38;93.803;1404.08;3.2;7.91
21/11/2023;37.37;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2230.49;93.345;1409.74;3.21;7.91
22/11/2023;37.37;21.6;170;110;79.89;95;11.36;26.82;3.9;92.53;3936.56;92.624;1772.89;4.27;10.26
22/11/2023;28.25;21.55;170;110.25;77.38;95;11.38;24.76;3.83;92.4;3490.75;93.696;1283.66;3.09;9.87
23/11/2023;29.91;21.58;170;110;80;95;11.35;26.73;4.23;93.3;3910;91.799;1422.14;3.43;10.28
23/11/2023;33.68;21.83;170;110;77.67;95;11.2;25.03;4.47;92.33;3914;94.193;1530.67;3.69;9.87
24/11/2023;34.7;23.54;170;110.29;80;95;11.46;29.01;4.29;92.31;3930;91.799;1594.54;3.84;9.97
24/11/2023;33.36;25.1;170;110;80;95;11.5;30.7;3.6;92;3938;94.912;1490.61;3.59;9.72
27/11/2023;23.48;24.48;170;110;78.5;95;11.38;27.65;4.3;92.5;3908;93.043;1032.33;2.49;9.58
27/11/2023;32.86;24.48;170;110;80;95;11.65;29.63;4.6;92.3;3915;92.345;1484.85;3.58;9.82
28/11/2023;34.94;25.6;170;110;80;95;11.3;30.8;3.8;92.2;3934;90.546;1546.99;3.73;9.64
28/11/2023;28.8;25.7;170;110;77;95;11.4;28.7;4;92.4;3943;95.034;1202.47;2.9;9.14
29/11/2023;35.71;20.71;170;110;80;95;11.24;26.31;3.63;92.69;3929.29;95.366;1723.2;4.15;10.41
30/11/2023;33.79;21.25;174.5;113.5;78.5;95;11.35;26.8;3.65;92.3;3931;92.069;1574.45;3.83;10.18
30/11/2023;33.88;21.25;171;113.5;80;95;11.2;24.3;4.1;92.5;3915;90.636;1620.01;3.94;10.42
1/12/2023;28.94;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.7;91.878;1091.49;2.49;7.91
2/12/2023;33.21;22.13;152.08;110;91.25;95;11.83;27.4;3.11;92.25;3923.75;91.229;1868.26;4.5;11.93
3/12/2023;34.73;20.17;170;110;80;95;11.2;25.87;2.7;92.47;3919;92.042;1691.18;4.07;10.5
3/12/2023;34.66;20.17;170;111.33;78.33;95;11.1;23.4;2.8;92.33;3924;91.655;1640.66;3.97;10.27
4/12/2023;38.57;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2232.07;90.563;1455.01;3.31;7.91
4/12/2023;30.86;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2224.26;93.393;1164.15;2.65;7.91
5/12/2023;36.61;24.12;170;110;80;95;11.37;29.55;4;92.43;3925;93.091;1665.03;4.01;9.87
5/12/2023;27.38;24.46;170;110;78.4;95;11.64;27.64;3.98;92.36;3924;89.155;1202.01;2.9;9.56
5/12/2023;33.44;23;170;110;79;95;11.2;26.2;4.6;92.4;3924;89.565;1524.12;3.67;9.89
6/12/2023;35.9;25.3;170;110;80;95;11.67;30.55;4.03;92.43;3908;93.506;1598.26;3.85;9.68
7/12/2023;33.8;21.9;174;110;80;95;11.4;27.6;3.6;92.2;3922;90.489;1598.3;3.85;10.23
9/12/2023;32.73;24.25;170.33;110;77.5;95;11.48;29.83;3.77;92.43;3938;93.917;1418.5;3.42;9.45
9/12/2023;24.23;24.3;170.67;110;76;95;11.17;27.42;4.03;92.4;3919;92.644;1019.55;2.46;9.2
10/12/2023;33.77;21.86;170;110;80;95;11.74;27.1;2.68;92.52;3926;91.023;1597.98;3.85;10.23
11/12/2023;31.02;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.18;92.64;1169.94;2.66;7.91
11/12/2023;29.08;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.71;91.735;1096.77;2.5;7.91
12/12/2023;34.31;21.83;170;110;80;95;11.83;27.07;3.17;92.07;3922;94.636;1624.37;3.91;10.24
12/12/2023;31.57;21.88;170;110;76.8;95;11.86;25.08;3.16;92.32;3920;91.039;1411.14;3.4;9.72
13/12/2023;33.25;21.9;170;110;80;95;12.03;27.17;2.9;92.2;3924;89.767;1572.29;3.79;10.23
13/12/2023;33.03;21.85;170;110;77;95;12.05;24.95;3.05;92;3919;91.892;1482.58;3.57;9.76
14/12/2023;34.62;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2227.64;93.447;1306;2.97;7.91
14/12/2023;31.06;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.46;89.418;1171.45;2.67;7.91
15/12/2023;32.06;23.05;172;111;80;95;12.3;28.6;4.25;92.2;3915;94.482;1486.01;3.59;10.07
15/12/2023;32.19;23.05;170;115;77;95;12.3;26.15;3.5;92.5;3910;90.984;1413.44;3.45;9.69
16/12/2023;31.36;23.2;173;113;78;95;12.55;28.8;4.5;92.2;3914;94.135;1398.69;3.4;9.78
17/12/2023;36.55;24.3;170;110;80;95;11.9;29.5;2.75;92.6;3924;91.939;1656.94;3.99;9.84
18/12/2023;31.89;24.25;170;110;78.5;95;11.45;29.45;3.9;92.5;3926;90.78;1408.05;3.39;9.61
18/12/2023;25.2;24.73;170;110;76.67;95;11.33;27.83;3.53;92.67;3928;93.431;1065.29;2.57;9.24
19/12/2023;33.7;24.63;170;110;80;95;11.4;29.93;3.73;92.13;3930;92.775;1518.69;3.66;9.79
20/12/2023;31.72;23.57;171.33;111.33;76;95;12.37;29.13;4.13;92.07;3902;88.895;1353.56;3.27;9.35
20/12/2023;31.45;23.57;172;112.67;74;95;12.5;26.6;3.7;92.13;3914;91.158;1290.85;3.13;9.06
22/12/2023;39.27;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2232.69;91.068;1481.41;3.37;7.91
22/12/2023;34.01;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.98;92.355;1282.98;2.92;7.91
23/12/2023;31.93;24.47;170.78;110.67;79;95;11.87;29.83;4.01;92.07;3933.22;94.674;1417.1;3.42;9.67
23/12/2023;25.36;24.47;170.44;110.44;77.67;95;11.94;27.62;4.16;92.09;3934.78;89.643;1098.06;2.65;9.45
27/12/2023;25.66;23.58;170.55;110.55;78.09;95;12.28;26.77;3.2;92.24;3931.91;88.742;1138.41;2.75;9.67
27/12/2023;32.64;23.78;170.75;110.75;77.88;95;12.03;29.01;3.29;92.18;3937.88;89.58;1437.18;3.47;9.61
29/12/2023;35.26;26.39;170.25;110.5;75.5;95;12.15;31.91;2.73;92.43;3919;89.193;1409.35;3.4;8.79
30/12/2023;37.59;26.48;170.75;110.5;77.63;95;12.38;31.91;3.11;92.25;3927.25;92.369;1564.89;3.77;9.13
31/12/2023;31.79;24;170;110;78;95;12.4;29.4;4.2;92.2;3919;89.064;1397.17;3.37;9.57
31/12/2023;31.82;24;170;110;76;95;12.5;27.3;3.4;92.4;3930;90.386;1346.69;3.24;9.25
2/01/2024;36.43;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2229.27;95.921;1374.28;3.13;7.91
2/01/2024;17.23;16.17;148.63;90.15;62.65;83.39;10.64;19.11;1.62;91.21;2244.18;91.823;651.8;1.48;7.93
3/01/2024;32.22;23.55;170;110;79;95;12.33;29.18;3.65;92.15;3918;95.878;1454.09;3.5;9.8
3/01/2024;32.05;23.55;170;110;77;95;12.35;26.6;3.68;92.1;3926;92.47;1394.25;3.36;9.48
4/01/2024;36.32;24.85;170;110;76.5;95;12.25;30.25;3.95;91.9;3907;92.545;1526.8;3.68;9.19
5/01/2024;32.39;23.63;172;112.67;76;95;11.97;29.2;3.8;91.87;3906;94.042;1380.57;3.35;9.37
5/01/2024;32.23;23.63;174;112.67;77;95;11.93;26.8;4.07;91.87;3925.67;93.683;1399.98;3.4;9.54
8/01/2024;32.23;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2225.28;95.046;1215.57;2.77;7.91
9/01/2024;31.23;25.02;170;110;77.33;95;11.88;30.22;4.17;91.9;3912.67;91.828;1329.6;3.2;9.3
10/01/2024;32.98;24.46;170;110;78;95;11.64;29.68;3.7;91.96;3938;92.166;1437.12;3.46;9.5
10/01/2024;32.52;24.46;170;110;76;95;11.72;27.68;4.52;91.92;3915;92.682;1364.14;3.29;9.18
11/01/2024;28.52;25.8;170;111;78;95;11.7;31.3;4.5;91.9;3912;93.257;1211.67;2.93;9.31
12/01/2024;31.18;25.49;170.8;110.2;77.8;95;11.84;30.92;4.54;92.1;3916.4;92.32;1327.47;3.2;9.31
13/01/2024;31.2;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2224.41;93.028;1176.98;2.68;7.91
14/01/2024;32.92;24.44;170;110;77.8;95;11.58;29.64;4.38;92.08;3927;94.856;1429.69;3.44;9.47
15/01/2024;33.94;28.17;170;110;78.33;95;11.9;33.43;3.93;91.93;3927.67;93.879;1385.59;3.34;8.95
17/01/2024;36;28.93;170;110;78.5;95;11.4;33.63;4.38;92.35;3921.75;93.858;1452.4;3.5;8.86
17/01/2024;20.77;28.9;170;110;77;95;11.5;32.07;4.13;92.8;3937;94.55;813.11;1.96;8.62
18/01/2024;29.73;28;170;110;78;95;11.3;33.4;4.8;91.6;3935;91.233;1209.85;2.91;8.93
19/01/2024;28.42;23.72;170.8;112;76.2;95;11.92;29.26;4.32;92.44;3915;91.435;1213.9;2.94;9.38
20/01/2024;30.9;27.95;170.18;110.18;78.91;95;11.85;33.22;4.44;92.02;3905.18;92.361;1281.6;3.09;9.09
21/01/2024;31.68;24.74;171.2;111.2;78;95;12.12;30.26;3.8;92;3937;92.549;1373.26;3.32;9.48
21/01/2024;25.92;25.53;170.33;111;77.83;95;11.98;28.67;3.28;92.6;3933.33;94.994;1103.32;2.67;9.32
22/01/2024;18;24.5;172;114;79;95;12.4;30;2.6;92.8;3909;95.407;798.43;1.94;9.75
22/01/2024;32.24;24.5;170;114;78;95;11.9;27.5;2.8;92.8;3938;92.989;1403.83;3.42;9.59
23/01/2024;36.74;26.23;170;110.67;79;95;11.97;31.6;4;92.13;3931;93.786;1577.94;3.81;9.39
23/01/2024;22.82;25.1;172;110;79;95;12.1;30.6;3.6;92;3931;91.093;1001.08;2.41;9.56
24/01/2024;31.57;24.8;170;110;79.5;95;12.25;30.1;3.68;92.1;3943;95.763;1405.49;3.39;9.68
24/01/2024;32.05;24.88;170;110;77.6;95;12.28;28.06;3.3;92.16;3940;92.931;1375.21;3.31;9.37
25/01/2024;25.68;26.24;171.25;110.75;78.13;95;11.99;31.76;3.93;92.08;3923.5;91.603;1084.54;2.62;9.25
26/01/2024;32.14;26.86;170;110;80;95;12.18;32.42;3.52;92.16;3919;91.791;1390.06;3.35;9.43
26/01/2024;31.41;27;170;110;80;95;12.4;33;3.6;92.2;3919;94.293;1354.91;3.26;9.41
27/01/2024;29.17;25.63;171;111.5;79.25;95;11.8;31.18;3.8;91.95;3917.75;92.855;1273;3.08;9.55
27/01/2024;24.69;25.63;170.5;110.5;76.25;95;11.77;28.85;3.75;92.25;3930.67;94.669;1017.2;2.45;9.04
28/01/2024;31.76;25.9;172;110;79;95;11.95;31.25;3.5;92.1;3922.5;95.715;1372.59;3.31;9.43
29/01/2024;31.68;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.95;94.704;1194.83;2.72;7.91
30/01/2024;29.63;25.97;170.33;110;80;95;12.02;31.43;3.87;91.9;3914.67;91.498;1302.96;3.14;9.58
31/01/2024;30.22;26.38;171;110;77.33;100.5;11.78;31.9;4.25;91.7;3923;93.195;1253.15;3.02;9.08
31/01/2024;26.38;26.5;170.33;110;77.83;105;11.67;29.58;4.5;91.8;3917;93.038;1102.08;2.65;9.14
6/02/2024;30.11;30.4;171;110;80;100;11.53;37.7;2.77;92.93;3919;90.755;1215.51;2.93;8.86
7/02/2024;33.11;31.45;174.5;111;80;100;11.2;38.7;3.4;92.2;3930;90.694;1308.32;3.16;8.71
8/02/2024;32.03;27.64;173;110.4;80;98;11.58;34.82;3.08;92.72;3919.4;86.916;1364.97;3.29;9.32
8/02/2024;33.21;31.5;173;111;80;98;11.5;38.8;3;92.8;3919;87.078;1310.92;3.17;8.7
9/02/2024;36.69;32.6;174.25;111;80;98;11.75;39.6;2.63;92.75;3930;88.193;1415.44;3.42;8.52
9/02/2024;30.86;32.15;166.25;110;78.75;97.25;11.63;35.63;3.08;92.4;3919;88.132;1170.43;2.82;8.37
10/02/2024;32.72;25.7;170.5;111;80;98;11.93;32.25;2.9;92.5;3917;90.181;1446.03;3.49;9.65
12/02/2024;33.44;27.2;170;110;78;104.5;11.7;30.35;3.75;92.7;3927;88.642;1382.6;3.33;9.06
12/02/2024;32.53;26.95;170;110;80.88;96.75;11.75;33.51;3.79;92.53;3915;90.15;1427.84;3.44;9.56
13/02/2024;34.73;26.67;174.43;110.14;80;94.57;11.84;33.91;3.24;92.11;3921;92.103;1507.45;3.63;9.47
13/02/2024;21.71;26.51;164.43;110.57;78.86;95.71;11.89;29.34;3.69;92.46;3934;86.852;925;2.23;9.32
14/02/2024;34.93;27.55;170;110.25;80;97;11.38;34.38;4.18;92.58;3930;87.987;1491.11;3.59;9.33
14/02/2024;29.72;27.55;162.63;110;80;97;11.5;30.75;3.83;92.75;3935;87.458;1268.7;3.06;9.32
16/02/2024;35.59;27.05;170;110.5;80;97;11.55;34.05;4.5;92;3919;88.734;1533.77;3.7;9.42
17/02/2024;31.62;28.9;176;112;79;97;11.9;36.2;4;92.2;3914;89.358;1289.33;3.12;8.99
17/02/2024;31.93;28.9;166;112;79;95;11.8;32.2;4.4;92.4;3917;92.182;1301.97;3.15;8.99
21/02/2024;31.7;31.85;174.5;110.5;79;96.5;11.88;38.8;3.85;92.2;3928;91.663;1216.48;2.93;8.47
21/02/2024;29.89;32.02;165.4;110;80;97;11.72;35.4;3.44;92.16;3917;89.736;1167.22;2.81;8.6
21/02/2024;31.33;32.7;175;112;78;97;11.8;39.7;3.6;92;3928;87.982;1155.11;2.8;8.2
22/02/2024;24.81;31.47;165.33;112;79.67;97;11.6;34.93;3.1;92.2;3926;90.065;973.28;2.36;8.68
22/02/2024;32.36;30.58;175.75;110.5;78.75;97;11.75;37.75;3;92.4;3930;86.49;1268.67;3.06;8.64
23/02/2024;32.21;28.83;173.67;111.33;79.67;97;11.77;35.57;3.47;92.2;3928;90.141;1332.79;3.22;9.09
24/02/2024;36;31.78;175;110;80;97;12;38.73;3.1;92.35;3930;90.892;1412.85;3.4;8.64
24/02/2024;28.14;31.78;166;110;80;96;11.98;36.38;2.8;92.7;3919;90.33;1104.37;2.66;8.64
26/02/2024;35.2;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2227.91;92.245;1327.88;3.02;7.91
27/02/2024;26.04;27.47;176.33;110.67;78.33;97;11.97;34.33;3.2;92.13;3919;92.466;1077.91;2.6;9.08
28/02/2024;32.17;26.6;166;110;82;97;11.5;30.24;4.08;92.48;3913.8;89.89;1450.53;3.49;9.8
28/02/2024;32.11;26.67;170.67;110.67;82;97;11.9;32.97;4.63;92.33;3908;90.162;1445.99;3.49;9.8
29/02/2024;35.18;27.4;172.33;111.33;80;97;11.87;34.17;3.4;92.67;3916;90.946;1506.08;3.64;9.38
29/02/2024;31.43;28.4;170;112;80;97;12.1;35;4.2;92.4;3912;87.292;1319.96;3.2;9.23
1/03/2024;33.21;24.92;174.8;110.2;80;97;11.7;31.84;2.58;92.88;3924;89.168;1488.77;3.59;9.75
2/03/2024;37.31;28.07;171.33;110.67;80;97;11.3;34.57;2.63;93.73;3952;88.346;1576.92;3.81;9.26
4/03/2024;34.01;28.18;174.83;110.67;80;97;11.38;35.2;4.17;92.57;3934;93.567;1434.4;3.46;9.24
4/03/2024;27.23;28.18;165.33;110.5;80;97;11.45;31.5;4.02;92.77;3950;91.982;1148.44;2.77;9.23
5/03/2024;34.22;30.7;174.75;110.75;80;92.75;11.38;37.75;4.33;92.25;3935;90.528;1373.07;3.31;8.83
5/03/2024;34.11;30.73;165;110.75;80;97;11.55;34.05;4.23;92.35;3952;91.171;1367.82;3.3;8.83
6/03/2024;32.73;25.3;172.5;115;80;97;11.65;32.05;4;92.9;3921;89.511;1457.13;3.56;9.81
7/03/2024;33.6;24.36;170;110;80;97;11.72;30.98;4.2;92.72;3905;93.619;1521.57;3.66;9.83
8/03/2024;32.05;25.07;174.43;110;78;95.29;11.81;31.26;4.06;92.89;3932.86;93.703;1380.69;3.33;9.4
9/03/2024;31.97;25.1;175;110;78;95;11.97;31.17;4.2;92.6;3910;93.242;1376.46;3.32;9.4
11/03/2024;35.91;26.67;175;110;78;95;12.07;32.77;4;92.13;3908;90.194;1500.21;3.61;9.14
11/03/2024;27.44;27.1;168;110;78;95;11.9;30.1;3.87;92.33;3926;89.994;1136.76;2.74;9.07
11/03/2024;30.81;27.2;168;110;78;95;12.7;30.3;3.6;92;3926;90.062;1273.86;3.07;9.06
12/03/2024;31.83;25.58;175.17;110.33;80;97;11.65;31.97;4.23;92.2;3927;93.281;1409.81;3.4;9.65
12/03/2024;26.58;25.89;166.33;110;80;96.33;11.7;28.8;3.67;92.53;3942.67;91.208;1170.57;2.82;9.59
13/03/2024;31.89;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.04;92.673;1203.01;2.74;7.91
14/03/2024;33.12;24.2;174.67;110;80;97;11.87;31.23;3.53;92.47;3949;89.493;1504.14;3.62;9.86
15/03/2024;30.4;24.72;175;110.6;80;97;11.62;31.66;4.16;92;3940;91.884;1367.75;3.3;9.79
16/03/2024;32.42;24.15;174.5;110;80;97;11.9;31.1;4.2;92;3935;88.783;1473.67;3.55;9.87
16/03/2024;32.99;24.15;164.5;110.5;80;97;12.05;27.55;3.45;92.3;3935;93.595;1499.58;3.62;9.88
18/03/2024;32.03;27.52;175;110.6;80;97;11.68;34.6;2.92;92.28;3908;93.081;1368.09;3.3;9.34
18/03/2024;25.41;28.31;165.29;110.57;80;97;11.53;31.63;2.97;92.74;3926;89.879;1069;2.58;9.21
19/03/2024;33.07;29.51;174.43;110.71;80;97;11.31;36.53;2.67;93;3926;93.019;1358.95;3.28;9.02
20/03/2024;32.2;24.23;171.25;111.75;80;95;12.25;30.78;3.35;92.2;3919;93.13;1461.58;3.54;9.9
22/03/2024;29.91;29.87;175;111.33;78.33;97;11.7;36.67;2.43;93.07;3919;92.973;1179.68;2.85;8.71
22/03/2024;25.26;29.93;165.33;110.67;79;95;11.7;33.17;2.5;93.07;3930;90.87;1008.82;2.43;8.79
23/03/2024;32.77;23.6;171.5;111;80;97;12.05;30.13;3.35;92.75;3927;88.192;1504.25;3.63;9.98
23/03/2024;32.84;23.6;171;110.5;78.5;95;12;26.75;3;92.95;3910;89.265;1467.37;3.54;9.73
27/03/2024;34.05;22.94;174.8;111.2;80;97;11.24;29.9;2.76;92.44;3914;94.504;1581.3;3.82;10.09
27/03/2024;34.51;22.94;164.8;110.8;80;97;11.3;26.28;2.9;92.32;3912;89.84;1602.66;3.87;10.08
28/03/2024;30.72;25.2;170;110;80;97;11.15;31.8;3.7;93;3938;88.986;1370.15;3.3;9.7
28/03/2024;24.35;25.5;165;110;78;95;11.5;28.6;4;92.8;3903;94.374;1040.46;2.51;9.33
29/03/2024;33.1;25.73;172.25;110.13;80;97;11.75;32.5;3.45;92.43;3914.38;89.445;1462.02;3.52;9.62
30/03/2024;33.26;24.03;175;110.67;80;97;11.67;30.97;2.87;92.47;3924;90.657;1515.1;3.66;9.9
30/03/2024;33.66;24.03;165.67;110;85;97;11.83;27.37;3.03;92.47;3930;90.182;1670.3;4.02;10.68
1/04/2024;30.86;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.3;89.851;1163.9;2.65;7.91
1/04/2024;27;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.89;91.168;1018.32;2.32;7.91
2/04/2024;30.61;28.24;175.29;111.57;80;97;11.46;34.86;3.4;92.86;3931;88.869;1289.5;3.12;9.25
2/04/2024;29.55;28.25;166.14;111.29;79.43;96;11.36;32.16;4.09;92.86;3928;87.373;1230.9;2.98;9.15
3/04/2024;35.46;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.52;88.969;1337.68;3.05;7.91
4/04/2024;34.91;27.62;173.22;111.44;80;97;11.73;33.18;4.34;92.51;3911.56;91.943;1488.27;3.6;9.35
5/04/2024;34.86;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2227.7;90.281;1315.05;2.99;7.91
6/04/2024;33.7;23.4;171.6;112.8;80;97;11.28;30.18;3.2;93.92;3914;92.61;1552.43;3.77;10.06
9/04/2024;30.25;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.78;88.222;1140.9;2.6;7.91
9/04/2024;32.67;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.84;88.186;1232.43;2.81;7.91
10/04/2024;32.88;24.6;174;111;80;97;11.16;31.2;2.7;94;3922.73;91.068;1482.54;3.58;9.82
10/04/2024;28.65;24.38;173.1;110.1;77.9;97;11.29;27.82;3.54;93.76;3916;88.645;1247.97;3.01;9.5
12/04/2024;35.19;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.19;88.117;1327.5;3.02;7.91
12/04/2024;26.83;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.85;87.247;1011.91;2.3;7.91
13/04/2024;33.23;23.48;165.33;110.67;77.78;96.89;11.19;26.88;3.03;93.13;3921.67;86.775;1468.57;3.54;9.64
13/04/2024;33.73;23.34;174.5;110.38;78.63;97;11.25;30.29;3.21;93.1;3952;88.137;1517.85;3.66;9.79
16/04/2024;35.35;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.32;91.597;1333.53;3.04;7.91
16/04/2024;26.58;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.74;88.013;1002.7;2.28;7.91
17/04/2024;36;22.36;171.29;110.86;80;97;11.61;29.24;3.34;93.2;3922;92.637;1688.85;4.08;10.17
17/04/2024;26.3;22.36;165.43;110.43;79.71;94;11.57;25.56;3.49;93.31;3931.14;87.863;1227.59;2.96;10.12
18/04/2024;17.24;16.17;148.64;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244.3;92.154;652.32;1.49;7.94
18/04/2024;31.83;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2224.88;89.829;1200.75;2.73;7.91
19/04/2024;29.71;24.65;174.5;111;80;96;11.1;31.7;3.4;94;3950;86.807;1338.4;3.23;9.81
19/04/2024;25.02;24.65;165.5;111;79.5;94;11;28.1;3.65;93.7;3901;88.303;1116.94;2.7;9.73
20/04/2024;30.6;23.98;172.5;110.75;80;97;11.03;30.65;3.45;93.45;3940.5;87.216;1395.18;3.37;9.91
20/04/2024;25.2;23.98;167.5;111;80;94;11.4;27.2;3.2;93.25;3926.5;87.236;1148.97;2.78;9.92
22/04/2024;32.8;25.9;171.75;111.75;80;97;11.5;32.5;2.65;93.7;3919;88.063;1444.23;3.5;9.63
22/04/2024;27.74;25.78;166.25;111;80;96;11.55;29.03;2.6;93.85;3901;90.694;1224.14;2.96;9.63
23/04/2024;28.8;22.15;168.5;112;78;96;11.1;25.9;3.7;92.1;3908;91.314;1309.12;3.17;9.92
24/04/2024;33.49;24.53;169.33;110.33;79.33;96;11.2;27.8;3.27;92.47;3919;89.715;1493.69;3.6;9.71
24/04/2024;32.82;23.6;175;110;77;97;11.7;30.1;3.8;92.4;3912;88.676;1426.41;3.44;9.48
25/04/2024;32.82;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.71;89.055;1238.09;2.82;7.91
26/04/2024;32.83;28.33;170.67;110.67;78.67;97;11.87;35;3.17;92.4;3930;90.325;1345.08;3.25;9
26/04/2024;30.15;25.42;165;110.8;77.8;96.4;11.8;28.66;3.2;92.36;3926.4;92.395;1285.34;3.1;9.33
27/04/2024;35.22;24.75;172.25;113;79.25;97;11.8;31.15;2.85;93;3923.75;92.406;1562.25;3.79;9.73
27/04/2024;33.34;25.95;167;111.5;78;96;12.05;29.08;2.83;93.05;3924;90.351;1412.38;3.42;9.29
29/04/2024;32.27;24;170;110;76;95;11.8;27;3.8;92.6;3910;88.623;1365.74;3.29;9.25
30/04/2024;19.75;25.43;170.75;111.5;78;97;11.25;32.23;3.33;92.6;3935.5;89.705;845.03;2.04;9.38
